,Test Mean Absolute Error (Lower is better),Hardware,Algorithm
3225,0.28702566217237035,GenuineIntel,NN
3226,0.24578724768963245,Avg,DT
3227,0.17889215177677079,AuthenticAMD,DT
3228,0.34857898591983216,GenuineIntel,DT
3229,0.2280721318124021,Avg,RF
3230,0.18206058348258328,AuthenticAMD,RF
3231,0.2932344276290517,GenuineIntel,RF
3232,0.2019136938540349,Avg,GB
3233,0.12374824822874306,AuthenticAMD,GB
3234,0.264182635549404,GenuineIntel,GB
3235,0.1582245220004886,Avg,LR
3236,0.1657484742704536,AuthenticAMD,LR
3237,0.14298187212523122,GenuineIntel,LR
3238,0.4061966362765578,Avg,SV
3239,0.3977325064100425,AuthenticAMD,SV
3240,0.15159027361637223,GenuineIntel,SV
3241,0.16119208590739578,Avg,NN
3242,0.16119208590739578,AuthenticAMD,NN
3243,0.16119208590739578,GenuineIntel,NN
3244,0.28615579448835615,Avg,DT
3245,0.24907851347089432,AuthenticAMD,DT
3246,0.08359476090667706,GenuineIntel,DT
3247,0.15763803220817743,Avg,RF
3248,0.18319974255968194,AuthenticAMD,RF
3249,0.025651867225416847,GenuineIntel,RF
3250,0.22265670473066262,Avg,GB
3251,0.21722440916688035,AuthenticAMD,GB
3252,0.07838926855966616,GenuineIntel,GB
3253,1.7787952302953975,Avg,LR
3254,1.044960685253325,AuthenticAMD,LR
3255,1.7006730295888066,GenuineIntel,LR
3256,0.7583793590850976,Avg,SV
3257,0.7030485934363334,AuthenticAMD,SV
3258,0.9333873994414521,GenuineIntel,SV
3259,0.4384247042473035,Avg,NN
3260,0.4384247042473035,AuthenticAMD,NN
3261,0.4384247042473035,GenuineIntel,NN
3262,0.40756520254264955,Avg,DT
3263,0.17943122124519162,AuthenticAMD,DT
3264,0.32041289508069937,GenuineIntel,DT
3265,0.4186386721966383,Avg,RF
3266,0.3651425352339649,AuthenticAMD,RF
3267,0.44906935288543626,GenuineIntel,RF
3268,0.3066807193539016,Avg,GB
3269,0.2626175189843163,AuthenticAMD,GB
3270,0.3593407196629533,GenuineIntel,GB
