Producer,Name,Range,Codename,core,clock,Socket,Process (nm),L3 Cache,TDP (W),rel_date,rel_year,Range
Intel,Atom D410,Atom,Pineview,"1,5",1667,BGA 437,45,N/A,10,Jan 4th,2010,
Intel,Atom D425,Atom,Pineview,"1,5",1834,BGA 437,45,N/A,10,Jun 21st,2010,
Intel,Atom D525,Atom,Pineview,3,1834,BGA 437,45,N/A,13,Jun 21st,2010,
Intel,Atom E620,Atom,Tunnel Creek,"1,5","0,6",BGA 676,45,N/A,3,Sep 14th,2010,
Intel,Atom E620T,Atom,Tunnel Creek,"1,5","0,6",BGA 676,45,N/A,3,Sep 14th,2010,
Intel,Atom E625C,Atom,Stellarton,"1,5","0,6",BGA 1466,45,N/A,3,Nov 22nd,2010,
Intel,Atom E625CT,Atom,Stellarton,"1,5","0,6",BGA 1466,45,N/A,3,Nov 22nd,2010,
Intel,Atom E640,Atom,Tunnel Creek,"1,5",1,BGA 676,45,N/A,3,Sep 14th,2010,
Intel,Atom E640T,Atom,Tunnel Creek,"1,5",1,BGA 676,45,N/A,3,Sep 14th,2010,
Intel,Atom E645C,Atom,Stellarton,"1,5",1,BGA 1466,45,N/A,4,Nov 22nd,2010,
Intel,Atom E645CT,Atom,Stellarton,"1,5",1,BGA 1466,45,N/A,4,Nov 22nd,2010,
Intel,Atom E660,Atom,Tunnel Creek,"1,5","1,3",BGA 676,45,N/A,3,Sep 14th,2010,
Intel,Atom E660T,Atom,Tunnel Creek,"1,5","1,3",BGA 676,45,N/A,3,Sep 14th,2010,
Intel,Atom E665C,Atom,Stellarton,"1,5","1,3",BGA 1466,45,N/A,4,Nov 22nd,2010,
Intel,Atom E665CT,Atom,Stellarton,"1,5","1,3",BGA 1466,45,N/A,7,Nov 22nd,2010,
Intel,Atom E680,Atom,Tunnel Creek,"1,5","1,6",BGA 676,45,N/A,4,Sep 14th,2010,
Intel,Atom E680T,Atom,Tunnel Creek,"1,5","1,6",BGA 676,45,N/A,4,Sep 14th,2010,
Intel,Atom N455,Atom,Pineview,"1,5",1667,BGA 559,45,N/A,7,Jun 1st,2010,
Intel,Atom N470,Atom,Pineview,"1,5",1834,BGA 559,45,N/A,7,Mar 1st,2010,
Intel,Atom N475,Atom,Pineview,"1,5",1834,BGA 559,45,N/A,7,Jun 1st,2010,
Intel,Atom N550,Atom,Pineview,3,"1,5",BGA 559,45,N/A,9,Aug 23rd,2010,
Intel,Atom Z560,Atom,Silverthorne,"1,5",2133,BGA 441,45,N/A,2,Jun 1st,2010,
Intel,Atom Z600,Atom,Lincroft,1,"1,2",BGA 518,45,N/A,1,May 4th,2010,
Intel,Atom Z605,Atom,Lincroft,1,1,BGA 518,45,N/A,2,May 4th,2010,
Intel,Atom Z610,Atom,Lincroft,1,"0,8",BGA 518,45,N/A,1,May 4th,2010,
Intel,Atom Z612,Atom,Lincroft,1,"0,9",BGA 518,45,N/A,1,May 4th,2010,
Intel,Atom Z615,Atom,Lincroft,1,"1,6",BGA 518,45,N/A,2,May 4th,2010,
Intel,Atom Z620,Atom,Lincroft,1,"0,9",BGA 518,45,N/A,1,May 4th,2010,
Intel,Atom Z625,Atom,Lincroft,1,"1,9",BGA 518,45,N/A,2,May 4th,2010,
Intel,Celeron E3400,Celeron,Wolfdale,2,"2,6",Socket 775,45,N/A,65,Jan 17th,2010,
Intel,Celeron E3500,Celeron,Wolfdale,2,"2,7",Socket 775,45,N/A,65,Aug 29th,2010,
Intel,Celeron P1053,Celeron,Jasper Forest,"1,5",1333,Socket 1366,45,2MB,30,Feb 12th,2010,
Intel,Core i5-750s,Core,Lynnfield,4,"2,8",Socket 1156,45,8MB,82,Jan 7th,2010,
Intel,Core i5-760,Core,Lynnfield,4,"3,0665",Socket 1156,45,8MB,95,Jul 18th,2010,
Intel,Core i7-860S,Core,Lynnfield,6,"2,9995",Socket 1156,45,8MB,82,Jan 7th,2010,
Intel,Core i7-870S,Core,Lynnfield,6,3133,Socket 1156,45,8MB,82,Jul 19th,2010,
Intel,Core i7-875K,Core,Lynnfield,6,"3,2665",Socket 1156,45,8MB,95,May 30th,2010,
Intel,Core i7-880,Core,Lynnfield,6,"3,3995",Socket 1156,45,8MB,95,May 30th,2010,
Intel,Core i7-930,Core,Bloomfield,6,2933,Socket 1366,45,8MB,130,Feb 28th,2010,
Intel,Pentium Dual-Core T4500,Pentium,Penryn,2,"2,3",Socket P,45,N/A,35,Jan 1st,2010,
Intel,Pentium E5500,Pentium,Wolfdale,2,"2,8",Socket 775,45,N/A,65,Apr 18th,2010,
Intel,Pentium E5700,Pentium,Wolfdale,2,3,Socket 775,45,N/A,65,Aug 8th,2010,
Intel,Pentium E5800,Pentium,Wolfdale,2,"3,2",Socket 775,45,N/A,65,Nov 28th,2010,
Intel,Pentium E6600,Pentium,Wolfdale,2,3067,Socket 775,45,N/A,65,Jan 17th,2010,
Intel,Pentium E6700,Pentium,Wolfdale,2,"3,2",Socket 775,45,N/A,65,May 30th,2010,
Intel,Pentium E6800,Pentium,Wolfdale,2,3333,Socket 775,45,N/A,65,Aug 29th,2010,
Intel,Xeon E5503,Xeon,Gainestown,2,2,Socket 1366,45,4MB,80,Mar 16th,2010,
Intel,Xeon E5507,Xeon,Gainestown,4,2266,Socket 1366,45,4MB,80,Mar 16th,2010,
Intel,Xeon W3530,Xeon,Bloomfield,6,2933,Socket 1366,45,8MB,130,Mar 16th,2010,
Intel,Atom D2500,Atom,Cedarview,3,1867,BGA 437,32,N/A,10,Nov 1st,2011,
Intel,Atom D2550,Atom,Cedarview,3,1867,BGA 437,32,N/A,10,Nov 1st,2011,
Intel,Atom D2700,Atom,Cedarview,3,2133,BGA 437,32,N/A,10,Nov 1st,2011,
Intel,Atom N2600,Atom,Cedarview,3,"1,6",BGA 559,32,N/A,4,Dec 1st,2011,
Intel,Atom N2800,Atom,Cedarview,3,1867,BGA 559,32,N/A,7,Dec 1st,2011,
Intel,Atom N570,Atom,Pineview,3,1667,BGA 559,45,N/A,9,Mar 1st,2011,
Intel,Atom Z650,Atom,Lincroft,1,"1,2",BGA 518,45,N/A,3,Apr 11th,2011,
Intel,Atom Z670,Atom,Lincroft,1,"1,5",BGA 518,45,N/A,3,Apr 11th,2011,
Intel,Celeron 725C,Celeron,Sandy Bridge,1,"1,3",BGA 1023,32,1.5MB,17,Jul 1st,2011,
Intel,Celeron 787,Celeron,Sandy Bridge,1,"1,3",BGA 1023,32,1.5MB,17,Jul 1st,2011,
Intel,Celeron 847,Celeron,Sandy Bridge,2,"1,1",BGA 1023,32,2MB,17,Jun 19th,2011,
Intel,Celeron 857,Celeron,Sandy Bridge,2,"1,2",BGA 1023,32,2MB,17,Jul 1st,2011,
Intel,Celeron B710,Celeron,Sandy Bridge,1,"1,6",Socket G2 (988B),32,1.5MB,35,Jun 19th,2011,
Intel,Celeron B800,Celeron,Sandy Bridge,2,"1,5",Socket G2 (988B),32,2MB,35,Jun 19th,2011,
Intel,Celeron B810,Celeron,Sandy Bridge,2,"1,6",Socket G2 (988B),32,2MB,35,Mar 1st,2011,
Intel,Celeron B840,Celeron,Sandy Bridge,2,"1,9",Socket G2 (988B),32,2MB,35,Jul 1st,2011,
Intel,Celeron G440,Celeron,Sandy Bridge,1,"1,6",Socket 1155,32,1MB,35,Sep 4th,2011,
Intel,Celeron G460,Celeron,Sandy Bridge,1,"1,8",Socket 1155,32,1.5MB,35,Dec 12th,2011,
Intel,Celeron G530,Celeron,Sandy Bridge,2,"2,4",Socket 1155,32,2MB,65,Sep 4th,2011,
Intel,Celeron G530T,Celeron,Sandy Bridge,2,2,Socket 1155,32,2MB,35,Sep 4th,2011,
Intel,Celeron G540,Celeron,Sandy Bridge,2,"2,5",Socket 1155,32,2MB,65,Sep 4th,2011,
Intel,Celeron G540T,Celeron,Sandy Bridge,2,"2,1",Socket 1155,32,2MB,35,Sep 4th,2011,
Intel,Celeron G550T,Celeron,Sandy Bridge,2,"2,2",Socket 1155,32,2MB,35,Sep 4th,2011,
Intel,Pentium 350,Pentium,Sandy Bridge,3,"1,2",Socket 1155,32,3MB,15,Nov 21st,2011,
Intel,Pentium 957,Pentium,Sandy Bridge,2,"1,2",BGA 1023,32,2MB,17,Jun 19th,2011,
Intel,Pentium 967,Pentium,Sandy Bridge,2,"1,3",BGA 1023,32,2MB,17,Oct 2nd,2011,
Intel,Pentium B940,Pentium,Sandy Bridge,2,2,Socket G2 (988B),32,2MB,35,Jun 19th,2011,
Intel,Pentium B950,Pentium,Sandy Bridge,2,"2,1",Socket G2 (988B),32,2MB,35,Jun 19th,2011,
Intel,Pentium B960,Pentium,Sandy Bridge,2,"2,2",Socket G2 (988B),32,2MB,35,Oct 2nd,2011,
Intel,Pentium G620,Pentium,Sandy Bridge,2,"2,6",Socket 1155,32,3MB,65,May 22nd,2011,
Intel,Pentium G620T,Pentium,Sandy Bridge,2,"2,2",Socket 1155,32,3MB,35,May 22nd,2011,
Intel,Pentium G622,Pentium,Sandy Bridge,2,"2,6",Socket 1155,32,3MB,65,May 22nd,2011,
Intel,Pentium G630,Pentium,Sandy Bridge,2,"2,7",Socket 1155,32,3MB,65,Sep 4th,2011,
Intel,Pentium G630T,Pentium,Sandy Bridge,2,"2,3",Socket 1155,32,3MB,35,Sep 4th,2011,
Intel,Pentium G632,Pentium,Sandy Bridge,2,"2,7",Socket 1155,32,3MB,65,Sep 4th,2011,
Intel,Pentium G6960,Pentium,Clarkdale,2,2933,Socket 1156,32,3MB,73,Jan 9th,2011,
Intel,Pentium G840,Pentium,Sandy Bridge,2,"2,8",Socket 1155,32,3MB,65,May 22nd,2011,
Intel,Pentium G850,Pentium,Sandy Bridge,2,"2,9",Socket 1155,32,3MB,65,May 22nd,2011,
Intel,Pentium G860,Pentium,Sandy Bridge,2,3,Socket 1155,32,3MB,65,Sep 4th,2011,
Intel,Pentium P6300,Pentium,Arrandale,2,2266,Socket G1,32,3MB,35,Jan 9th,2011,
Intel,Pentium U5600,Pentium,Arrandale,2,1333,BGA 1288,32,3MB,18,Jan 9th,2011,
Intel,Core i3-2100,Core,Sandy Bridge,3,"3,1",Socket 1155,32,3MB,65,Feb 20th,2011,
Intel,Core i3-2100T,Core,Sandy Bridge,3,"2,5",Socket 1155,32,3MB,35,Feb 20th,2011,
Intel,Core i3-2102,Core,Sandy Bridge,3,"3,1",Socket 1155,32,3MB,65,Jun 1st,2011,
Intel,Core i3-2105,Core,Sandy Bridge,3,"3,1",Socket 1155,32,3MB,65,May 22nd,2011,
Intel,Core i3-2120,Core,Sandy Bridge,3,"3,3",Socket 1155,32,3MB,65,Feb 20th,2011,
Intel,Core i3-2120T,Core,Sandy Bridge,3,"2,6",Socket 1155,32,3MB,35,Sep 4th,2011,
Intel,Core i3-2125,Core,Sandy Bridge,3,"3,3",Socket 1155,32,3MB,65,Sep 4th,2011,
Intel,Core i3-2130,Core,Sandy Bridge,3,"3,4",Socket 1155,32,3MB,65,Sep 4th,2011,
Intel,Core i3-2310E,Core,Sandy Bridge,3,"2,1",BGA 1023,32,3MB,35,Feb 1st,2011,
Intel,Core i3-2310M,Core,Sandy Bridge,3,"2,1",Socket G2 (988B),32,3MB,35,Feb 1st,2011,
Intel,Core i3-2310M,Core,Sandy Bridge,3,"2,1",BGA 1023,32,3MB,35,Feb 1st,2011,
Intel,Core i3-2312M,Core,Sandy Bridge,3,"2,1",Socket G2 (988B),32,3MB,35,Mar 1st,2011,
Intel,Core i3-2312M,Core,Sandy Bridge,3,"2,1",BGA 1023,32,3MB,35,Sep 1st,2011,
Intel,Core i3-2330E,Core,Sandy Bridge,3,"2,2",Socket G2 (988B),32,3MB,35,Jun 1st,2011,
Intel,Core i3-2330M,Core,Sandy Bridge,3,"2,2",BGA 1023,32,3MB,35,Jun 1st,2011,
Intel,Core i3-2330M,Core,Sandy Bridge,3,"2,2",Socket G2 (988B),32,3MB,35,Jun 1st,2011,
Intel,Core i3-2332M,Core,Sandy Bridge,3,"2,2",Socket G2 (988B),32,3MB,35,Sep 1st,2011,
Intel,Core i3-2340UE,Core,Sandy Bridge,3,"1,3",BGA 1023,32,3MB,17,Jun 1st,2011,
Intel,Core i3-2350M,Core,Sandy Bridge,3,"2,3",Socket G2 (988B),32,3MB,35,Oct 1st,2011,
Intel,Core i3-2357M,Core,Sandy Bridge,3,"1,3",BGA 1023,32,3MB,17,Jun 1st,2011,
Intel,Core i3-2367M,Core,Sandy Bridge,3,"1,4",BGA 1023,32,3MB,17,Oct 1st,2011,
Intel,Core i3-390M,Core,Arrandale,3,2667,Socket G1,32,3MB,35,Jan 9th,2011,
Intel,Core i5-2300,Core,Sandy Bridge,4,"2,95",Socket 1155,32,6MB,95,Jan 9th,2011,
Intel,Core i5-2310,Core,Sandy Bridge,4,"3,05",Socket 1155,32,6MB,95,May 22nd,2011,
Intel,Core i5-2320,Core,Sandy Bridge,4,"3,15",Socket 1155,32,6MB,95,Sep 4th,2011,
Intel,Core i5-2390T,Core,Sandy Bridge,3,"3,1",Socket 1155,32,3MB,35,Feb 20th,2011,
Intel,Core i5-2400,Core,Sandy Bridge,4,"3,25",Socket 1155,32,6MB,95,Jan 9th,2011,
Intel,Core i5-2400S,Core,Sandy Bridge,4,"2,9",Socket 1155,32,6MB,65,Jan 9th,2011,
Intel,Core i5-2405S,Core,Sandy Bridge,4,"2,9",Socket 1155,32,6MB,65,May 22nd,2011,
Intel,Core i5-2410M,Core,Sandy Bridge,3,"2,3",BGA 1023,32,3MB,35,Feb 1st,2011,
Intel,Core i5-2410M,Core,Sandy Bridge,3,"2,3",Socket G2 (988B),32,3MB,35,Feb 1st,2011,
Intel,Core i5-2415M,Core,Sandy Bridge,3,"2,3",BGA 1023,32,3MB,35,Sep 1st,2011,
Intel,Core i5-2430M,Core,Sandy Bridge,3,"2,4",Socket G2 (988B),32,3MB,35,Oct 1st,2011,
Intel,Core i5-2430M,Core,Sandy Bridge,3,"2,4",BGA 1023,32,3MB,35,Oct 1st,2011,
Intel,Core i5-2435M,Core,Sandy Bridge,3,"2,4",Socket G2 (988B),32,3MB,35,Sep 1st,2011,
Intel,Core i5-2435M,Core,Sandy Bridge,3,"2,4",BGA 1023,32,3MB,35,Sep 1st,2011,
Intel,Core i5-2467M,Core,Sandy Bridge,3,"1,6",BGA 1023,32,3MB,17,Jun 1st,2011,
Intel,Core i5-2500,Core,Sandy Bridge,4,"3,5",Socket 1155,32,6MB,95,Jan 9th,2011,
Intel,Core i5-2500K,Core,Sandy Bridge,4,"3,5",Socket 1155,32,6MB,95,Jan 9th,2011,
Intel,Core i5-2500S,Core,Sandy Bridge,4,"3,2",Socket 1155,32,6MB,65,Jan 9th,2011,
Intel,Core i5-2500T,Core,Sandy Bridge,4,"2,8",Socket 1155,32,6MB,45,Jan 9th,2011,
Intel,Core i5-2510E,Core,Sandy Bridge,3,"2,5",Socket G2 (988B),32,3MB,35,Feb 1st,2011,
Intel,Core i5-2515E,Core,Sandy Bridge,3,"2,5",BGA 1023,32,3MB,35,Feb 1st,2011,
Intel,Core i5-2520M,Core,Sandy Bridge,3,"2,5",BGA 1023,32,3MB,35,Feb 1st,2011,
Intel,Core i5-2520M,Core,Sandy Bridge,3,"2,5",Socket G2 (988B),32,3MB,35,Feb 1st,2011,
Intel,Core i5-2537M,Core,Sandy Bridge,3,"1,4",BGA 1023,32,3MB,17,Feb 1st,2011,
Intel,Core i5-2540M,Core,Sandy Bridge,3,"2,6",BGA 1023,32,3MB,35,Feb 1st,2011,
Intel,Core i5-2540M,Core,Sandy Bridge,3,"2,6",Socket G2 (988B),32,3MB,35,Feb 1st,2011,
Intel,Core i5-2557M,Core,Sandy Bridge,3,"1,7",BGA 1023,32,3MB,17,Jun 1st,2011,
Intel,Core i5-480M,Core,Arrandale,3,"2,8",Socket G1,32,3MB,35,Jan 9th,2011,
Intel,Core i7-2600,Core,Sandy Bridge,6,"3,6",Socket 1155,32,8MB,95,Jan 9th,2011,
Intel,Core i7-2600K,Core,Sandy Bridge,6,"3,6",Socket 1155,32,8MB,95,Jan 9th,2011,
Intel,Core i7-2600S,Core,Sandy Bridge,6,"3,3",Socket 1155,32,8MB,65,Jan 9th,2011,
Intel,Core i7-2630QM,Core,Sandy Bridge,6,"2,45",Socket G2 (988B),32,6MB,45,Jan 3rd,2011,
Intel,Core i7-2635QM,Core,Sandy Bridge,6,"2,45",BGA 1224,32,6MB,45,Jan 3rd,2011,
Intel,Core i7-2670QM,Core,Sandy Bridge,6,"2,65",Socket G2 (988B),32,6MB,45,Oct 12th,2011,
Intel,Core i7-2675QM,Core,Sandy Bridge,6,"2,65",BGA 1224,32,6MB,45,Oct 12th,2011,
Intel,Core i7-2700K,Core,Sandy Bridge,6,"3,7",Socket 1155,32,8MB,95,Oct 24th,2011,
Intel,Core i7-2710QE,Core,Sandy Bridge,6,"2,55",Socket G2 (988B),32,6MB,45,Jan 3rd,2011,
Intel,Core i7-2715QE,Core,Sandy Bridge,6,"2,55",BGA 1023,32,6MB,45,Jan 3rd,2011,
Intel,Core i7-2720QM,Core,Sandy Bridge,6,"2,75",Socket G2 (988B),32,6MB,45,Jan 3rd,2011,
Intel,Core i7-2720QM,Core,Sandy Bridge,6,"2,75",BGA 1224,32,6MB,45,Jan 3rd,2011,
Intel,Core i7-2760QM,Core,Sandy Bridge,6,"2,95",BGA 1224,32,6MB,45,Sep 4th,2011,
Intel,Core i7-2760QM,Core,Sandy Bridge,6,"2,95",Socket G2 (988B),32,6MB,45,Sep 4th,2011,
Intel,Core i7-2820QM,Core,Sandy Bridge,6,"2,85",BGA 1224,32,8MB,45,Jan 3rd,2011,
Intel,Core i7-2820QM,Core,Sandy Bridge,6,"2,85",Socket G2 (988B),32,8MB,45,Jan 3rd,2011,
Intel,Core i7-2860QM,Core,Sandy Bridge,6,"3,05",BGA 1224,32,8MB,45,Sep 4th,2011,
Intel,Core i7-2860QM,Core,Sandy Bridge,6,"3,05",Socket G2 (988B),32,8MB,45,Sep 4th,2011,
Intel,Core i7-2920XM,Core,Sandy Bridge,6,3,Socket G2 (988B),32,8MB,55,Jan 3rd,2011,
Intel,Core i7-2960XM,Core,Sandy Bridge,6,"3,2",Socket G2 (988B),32,8MB,55,Sep 4th,2011,
Intel,Core i7-3930K,Core,Sandy Bridge,9,"3,5",Socket 2011,32,12MB,130,Nov 14th,2011,
Intel,Core i7-3960X,Core,Sandy Bridge,9,"3,6",Socket 2011,32,15MB,130,Nov 14th,2011,
Intel,Core i7-980,Core,Gulftown,9,"3,4665",Socket 1366,32,12MB,130,Jun 26th,2011,
Intel,Core i7-990X,Core,Gulftown,9,"3,5995",Socket 1366,32,12MB,130,Feb 24th,2011,
Intel,Xeon E5603,Xeon,Westmere,4,"1,6",Socket 1366,32,4MB,80,Feb 14th,2011,
Intel,Xeon E5606,Xeon,Westmere,4,2133,Socket 1366,32,8MB,80,Feb 14th,2011,
Intel,Xeon E5607,Xeon,Westmere,4,2266,Socket 1366,32,8MB,80,Feb 14th,2011,
Intel,Xeon E5649,Xeon,Westmere,9,"2,6665",Socket 1366,32,12MB,80,Feb 14th,2011,
Intel,Xeon W3690,Xeon,Gulftown,9,"3,5995",Socket 1366,32,12MB,130,Feb 14th,2011,
Intel,Xeon X5647,Xeon,Westmere,6,"3,0665",Socket 1366,32,12MB,130,Feb 14th,2011,
Intel,Xeon X5672,Xeon,Westmere,6,"3,4",Socket 1366,32,12MB,95,Feb 14th,2011,
Intel,Xeon X5675,Xeon,Westmere,9,3266,Socket 1366,32,12MB,95,Feb 14th,2011,
Intel,Xeon X5687,Xeon,Westmere,6,3733,Socket 1366,32,12MB,130,Feb 14th,2011,
Intel,Xeon X5690,Xeon,Westmere,9,"3,5995",Socket 1366,32,12MB,130,Feb 14th,2011,
Intel,Xeon X5698,Xeon,Westmere,3,"4,4",Socket 1366,32,12MB,130,Feb 14th,2011,
Intel,Xeon E7-8850,Xeon,Westmere,15,"2,2",Socket 1567,32,30MB,130,Apr 3rd,2011,
Intel,Xeon E7-8860,Xeon,Westmere,15,"2,4715",Socket 1567,32,30MB,130,Apr 3rd,2011,
Intel,Xeon E7-8870,Xeon,Westmere,15,"2,6",Socket 1567,32,30MB,130,Apr 3rd,2011,
Intel,Xeon E3-1220,Xeon,Sandy Bridge,4,"3,25",Socket 1155,32,8MB,80,Apr 3rd,2011,
Intel,Xeon E3-1220L,Xeon,Sandy Bridge,3,"2,8",Socket 1155,32,3MB,20,Apr 3rd,2011,
Intel,Xeon E3-1225,Xeon,Sandy Bridge,4,"3,25",Socket 1155,32,6MB,95,Apr 3rd,2011,
Intel,Xeon E3-1230,Xeon,Sandy Bridge,6,"3,4",Socket 1155,32,8MB,80,Apr 3rd,2011,
Intel,Xeon E3-1235,Xeon,Sandy Bridge,6,"3,4",Socket 1155,32,8MB,95,Apr 3rd,2011,
Intel,Xeon E3-1240,Xeon,Sandy Bridge,6,"3,5",Socket 1155,32,8MB,80,Apr 3rd,2011,
Intel,Xeon E3-1245,Xeon,Sandy Bridge,6,"3,5",Socket 1155,32,8MB,95,Apr 3rd,2011,
Intel,Xeon E3-1260L,Xeon,Sandy Bridge,6,"2,85",Socket 1155,32,8MB,45,Apr 3rd,2011,
Intel,Xeon E3-1270,Xeon,Sandy Bridge,6,"3,6",Socket 1155,32,8MB,80,Apr 3rd,2011,
Intel,Xeon E3-1275,Xeon,Sandy Bridge,6,"3,6",Socket 1155,32,8MB,95,Apr 3rd,2011,
Intel,Xeon E3-1280,Xeon,Sandy Bridge,6,"3,7",Socket 1155,32,8MB,95,Apr 3rd,2011,
Intel,Xeon E3-1290,Xeon,Sandy Bridge,6,"3,8",Socket 1155,32,8MB,95,May 29th,2011,
Intel,Atom S1220,Atom,Centerton,3,"1,6",BGA 1283,32,N/A,8,Dec 11th,2012,
Intel,Atom S1240,Atom,Centerton,3,"1,6",BGA 1283,32,N/A,6,Dec 11th,2012,
Intel,Atom S1260,Atom,Centerton,3,2,BGA 1283,32,N/A,9,Dec 11th,2012,
Intel,Atom Z2460,Atom,Penwell,1,"1,3",BGA 617,32,N/A,3,Jan 1st,2012,
Intel,Atom Z2760,Atom,Cloverview,2,"1,8",BGA 617,32,N/A,3,Sep 27th,2012,
Intel,Celeron 797,Celeron,Sandy Bridge,1,"1,4",BGA 1023,32,1.5MB,17,Jan 1st,2012,
Intel,Celeron 807,Celeron,Sandy Bridge,1,"1,5",BGA 1023,32,1.5MB,17,Jul 1st,2012,
Intel,Celeron 867,Celeron,Sandy Bridge,2,"1,3",BGA 1023,32,2MB,17,Jan 1st,2012,
Intel,Celeron 877,Celeron,Sandy Bridge,2,"1,4",BGA 1023,32,2MB,17,Jul 1st,2012,
Intel,Celeron 887,Celeron,Sandy Bridge,2,"1,5",BGA 1023,32,2MB,17,Sep 1st,2012,
Intel,Celeron B720,Celeron,Sandy Bridge,1,"1,7",Socket G2 (988B),32,1.5MB,35,Jan 1st,2012,
Intel,Celeron B730,Celeron,Sandy Bridge,1,"1,8",Socket G2 (988B),32,1.5MB,35,Jul 1st,2012,
Intel,Celeron B815,Celeron,Sandy Bridge,2,"1,6",Socket G2 (988B),32,2MB,35,Jan 1st,2012,
Intel,Celeron B820,Celeron,Sandy Bridge,2,"1,7",Socket G2 (988B),32,2MB,35,Jul 1st,2012,
Intel,Celeron B830,Celeron,Sandy Bridge,2,"1,8",Socket G2 (988B),32,2MB,35,Sep 1st,2012,
Intel,Celeron G1610,Celeron,Ivy Bridge,2,"2,6",Socket 1155,22,2MB,55,Dec 3rd,2012,
Intel,Celeron G1610T,Celeron,Ivy Bridge,2,"2,3",Socket 1155,22,2MB,35,Dec 3rd,2012,
Intel,Celeron G1620,Celeron,Ivy Bridge,2,"2,7",Socket 1155,22,2MB,55,Dec 3rd,2012,
Intel,Celeron G465,Celeron,Sandy Bridge,1,"1,9",Socket 1155,32,1.5MB,35,Sep 1st,2012,
Intel,Celeron G550,Celeron,Sandy Bridge,2,"2,6",Socket 1155,32,2MB,65,Jun 1st,2012,
Intel,Celeron G555,Celeron,Sandy Bridge,2,"2,7",Socket 1155,32,2MB,65,Sep 1st,2012,
Intel,Pentium 2020M,Pentium,Ivy Bridge,2,"2,4",Socket G2 (988B),22,2MB,35,Sep 1st,2012,
Intel,Pentium 2117U,Pentium,Ivy Bridge,2,"1,8",Socket G2 (988B),22,2MB,17,Sep 1st,2012,
Intel,Pentium 2117U,Pentium,Ivy Bridge,2,"1,8",BGA 1023,22,2MB,17,Sep 1st,2012,
Intel,Pentium 2129Y,Pentium,Ivy Bridge,2,"1,1",BGA 1023,22,2MB,10,Sep 1st,2012,
Intel,Pentium 977,Pentium,Sandy Bridge,2,"1,4",BGA 1023,32,2MB,17,Jan 1st,2012,
Intel,Pentium 997,Pentium,Sandy Bridge,2,"1,6",BGA 1023,32,2MB,17,Sep 1st,2012,
Intel,Pentium B915C,Pentium,Sandy Bridge,2,"1,5",Socket G2 (988B),32,2MB,35,May 1st,2012,
Intel,Pentium B970,Pentium,Sandy Bridge,2,"2,3",Socket G2 (988B),32,2MB,35,Jan 1st,2012,
Intel,Pentium B980,Pentium,Sandy Bridge,2,"2,4",Socket G2 (988B),32,2MB,35,Sep 1st,2012,
Intel,Pentium G2100T,Pentium,Ivy Bridge,2,"2,6",Socket 1155,22,3MB,35,Sep 3rd,2012,
Intel,Pentium G2120,Pentium,Ivy Bridge,2,"3,1",Socket 1155,22,3MB,55,Sep 3rd,2012,
Intel,Pentium G640,Pentium,Sandy Bridge,2,"2,8",Socket 1155,32,3MB,65,Jun 3rd,2012,
Intel,Pentium G640T,Pentium,Sandy Bridge,2,"2,4",Socket 1155,32,3MB,35,Jun 3rd,2012,
Intel,Pentium G645,Pentium,Sandy Bridge,2,"2,9",Socket 1155,32,3MB,65,Sep 2nd,2012,
Intel,Pentium G645T,Pentium,Sandy Bridge,2,"2,5",Socket 1155,32,3MB,35,Sep 2nd,2012,
Intel,Pentium G860T,Pentium,Sandy Bridge,2,"2,6",Socket 1155,32,3MB,35,Jun 3rd,2012,
Intel,Pentium G870,Pentium,Sandy Bridge,2,"3,1",Socket 1155,32,3MB,65,Jun 3rd,2012,
Intel,Core i3-2115C,Core,Sandy Bridge,3,2,Socket 1155,32,3MB,65,May 1st,2012,
Intel,Core i3-2328M,Core,Sandy Bridge,3,"2,2",Socket G2 (988B),32,3MB,35,Sep 1st,2012,
Intel,Core i3-2370M,Core,Sandy Bridge,3,"2,4",Socket G2 (988B),32,3MB,35,Jan 1st,2012,
Intel,Core i3-2377M,Core,Sandy Bridge,3,"1,5",BGA 1023,32,3MB,17,Sep 1st,2012,
Intel,Core i3-3110M,Core,Ivy Bridge,3,"2,4",Socket G2 (988B),22,3MB,35,Jun 1st,2012,
Intel,Core i3-3110M,Core,Ivy Bridge,3,"2,4",BGA 1023,22,3MB,35,Jun 1st,2012,
Intel,Core i3-3120M,Core,Ivy Bridge,3,"2,5",BGA 1023,22,3MB,35,Sep 30th,2012,
Intel,Core i3-3120M,Core,Ivy Bridge,3,"2,5",Socket G2 (988B),22,3MB,35,Sep 30th,2012,
Intel,Core i3-3120ME,Core,Ivy Bridge,3,"2,4",BGA 1023,22,3MB,35,Aug 1st,2012,
Intel,Core i3-3217U,Core,Ivy Bridge,3,"1,8",BGA 1023,22,3MB,17,Jun 1st,2012,
Intel,Core i3-3217UE,Core,Ivy Bridge,3,"1,6",BGA 1023,22,3MB,17,Aug 1st,2012,
Intel,Core i3-3220,Core,Ivy Bridge,3,"3,3",Socket 1155,22,3MB,55,Sep 3rd,2012,
Intel,Core i3-3220T,Core,Ivy Bridge,3,"2,8",Socket 1155,22,3MB,35,Sep 3rd,2012,
Intel,Core i3-3225,Core,Ivy Bridge,3,"3,3",Socket 1155,22,3MB,55,Sep 3rd,2012,
