,Test Mean Absolute Error (Lower is better),Architecture,Algorithm
18503,[0.31825509],Avg,GB
18504,[0.28576772],Avg,GB
18505,[0.30053853],Avg,GB
18506,[0.26056253],Avg,GB
18507,[0.28233312],Avg,GB
18508,[0.24616376],Avg,GB
18509,[0.27591235],Avg,GB
18510,[0.28994006],Avg,GB
18511,[0.27155821],Avg,GB
18512,[0.28469915],Avg,GB
18513,[0.27356496],Avg,GB
18514,[0.309833],Avg,GB
18515,[0.25405792],Avg,GB
18516,[0.29762824],Avg,GB
18517,[0.31797709],Avg,GB
18518,[0.27336329],Avg,GB
18519,[0.326237],Avg,GB
18520,[0.25808111],Avg,GB
18521,[0.30522014],Avg,GB
18522,[0.26063969],Avg,GB
18523,[0.26380476],Avg,GB
18524,[0.25847079],Avg,GB
18525,[0.25004736],Avg,GB
18526,[0.26389606],Avg,GB
18527,[0.26713159],Avg,GB
18528,[0.25523693],Avg,GB
18529,[0.25651948],Avg,GB
18530,[0.27387979],Avg,GB
18531,[0.25262067],Avg,GB
18532,[0.24408345],Avg,GB
18533,[0.27195114],Avg,GB
18534,[0.27225705],Avg,GB
18535,[0.25305139],Avg,GB
18536,[0.27192178],Avg,GB
18537,[0.26275301],Avg,GB
18538,[0.26435456],Avg,GB
18539,[0.2658171],Avg,GB
18540,[0.25593026],Avg,GB
18541,[0.25264332],Avg,GB
18542,[0.0426585],Avg,GB
18543,[0.04745625],Avg,GB
18544,[0.04216773],Avg,GB
18545,[0.04499368],Avg,GB
18546,[0.04567402],Avg,GB
18547,[0.04058551],Avg,GB
18548,[0.04531588],Avg,GB
18549,[0.04698129],Avg,GB
18550,[0.04833811],Avg,GB
18551,[0.0487749],Avg,GB
18552,[0.04321411],Avg,GB
18553,[0.04460673],Avg,GB
18554,[0.04754565],Avg,GB
18555,[0.04847403],Avg,GB
18556,[0.04588023],Avg,GB
18557,[0.0480725],Avg,GB
18558,[0.04384471],Avg,GB
18559,[0.04620284],Avg,GB
18560,[0.04477741],Avg,GB
18561,[0.04693336],Avg,GB
18562,[0.05414335],Avg,GB
18563,[0.05280495],Avg,GB
18564,[0.05138401],Avg,GB
18565,[0.05329159],Avg,GB
18566,[0.0620764],Avg,GB
18567,[0.05430129],Avg,GB
18568,[0.05307933],Avg,GB
18569,[0.0549879],Avg,GB
18570,[0.05748564],Avg,GB
18571,[0.05934771],Avg,GB
18572,[0.05266348],Avg,GB
18573,[0.0564322],Avg,GB
18574,[0.05177059],Avg,GB
18575,[0.05598709],Avg,GB
18576,[0.05126459],Avg,GB
18577,[0.05813853],Avg,GB
18578,[0.05513885],Avg,GB
18579,[0.05786955],Avg,GB
18580,[0.05136151],Avg,GB
18581,[0.05662345],Avg,GB
18582,[0.09414883],Avg,GB
18583,[0.09866191],Avg,GB
18584,[0.09416283],Avg,GB
18585,[0.09517984],Avg,GB
18586,[0.09343284],Avg,GB
18587,[0.09285295],Avg,GB
18588,[0.0892101],Avg,GB
18589,[0.09358423],Avg,GB
18590,[0.09691597],Avg,GB
18591,[0.09389254],Avg,GB
18592,[0.08831255],Avg,GB
18593,[0.09317886],Avg,GB
18594,[0.08970583],Avg,GB
18595,[0.09136926],Avg,GB
18596,[0.0921416],Avg,GB
18597,[0.0916336],Avg,GB
18598,[0.0887797],Avg,GB
18599,[0.09423036],Avg,GB
18600,[0.09700587],Avg,GB
18601,[0.09332038],Avg,GB
18602,[0.09768003],Avg,GB
18603,[0.09607541],Avg,GB
18604,[0.08774014],Avg,GB
18605,[0.10004317],Avg,GB
18606,[0.09739064],Avg,GB
18607,[0.09658223],Avg,GB
18608,[0.09932838],Avg,GB
18609,[0.09203523],Avg,GB
18610,[0.09803374],Avg,GB
18611,[0.09738036],Avg,GB
18612,[0.08879677],Avg,GB
18613,[0.09633306],Avg,GB
18614,[0.09038499],Avg,GB
18615,[0.08985425],Avg,GB
18616,[0.0896066],Avg,GB
18617,[0.09487757],Avg,GB
18618,[0.09986847],Avg,GB
18619,[0.09086327],Avg,GB
18620,[0.08728917],Avg,GB
18621,[0.08880003],Avg,GB
18622,[0.0854682],Avg,GB
18623,[0.07716162],Avg,GB
18624,[0.0759881],Avg,GB
18625,[0.08716037],Avg,GB
18626,[0.08772367],Avg,GB
18627,[0.08039842],Avg,GB
18628,[0.09106515],Avg,GB
18629,[0.08136204],Avg,GB
18630,[0.08484164],Avg,GB
18631,[0.08541875],Avg,GB
18632,[0.08169137],Avg,GB
18633,[0.0821734],Avg,GB
18634,[0.08756894],Avg,GB
18635,[0.0762872],Avg,GB
18636,[0.08568043],Avg,GB
18637,[0.08153902],Avg,GB
18638,[0.08158147],Avg,GB
18639,[0.08997433],Avg,GB
18640,[0.08018999],Avg,GB
18641,[0.08303779],Avg,GB
18642,[0.09338272],Avg,GB
18643,[0.09178845],Avg,GB
18644,[0.08944284],Avg,GB
18645,[0.09313214],Avg,GB
18646,[0.08998168],Avg,GB
18647,[0.0898319],Avg,GB
18648,[0.0895852],Avg,GB
18649,[0.09722411],Avg,GB
18650,[0.09561635],Avg,GB
18651,[0.09142538],Avg,GB
18652,[0.09348248],Avg,GB
18653,[0.09102576],Avg,GB
18654,[0.0979916],Avg,GB
18655,[0.09164622],Avg,GB
18656,[0.09429839],Avg,GB
18657,[0.08944246],Avg,GB
18658,[0.10012374],Avg,GB
18659,[0.08914086],Avg,GB
18660,[0.09336091],Avg,GB
18661,[0.08807196],Avg,GB
18662,[0.13180407],Avg,GB
18663,[0.14010715],Avg,GB
18664,[0.13847264],Avg,GB
18665,[0.1405385],Avg,GB
18666,[0.14069843],Avg,GB
18667,[0.13816396],Avg,GB
18668,[0.14162035],Avg,GB
18669,[0.13429121],Avg,GB
18670,[0.13394894],Avg,GB
18671,[0.14392362],Avg,GB
18672,[0.13788012],Avg,GB
18673,[0.14204399],Avg,GB
18674,[0.13062439],Avg,GB
18675,[0.14383609],Avg,GB
18676,[0.13914288],Avg,GB
18677,[0.13403362],Avg,GB
18678,[0.1387095],Avg,GB
18679,[0.140345],Avg,GB
18680,[0.14407674],Avg,GB
18681,[0.13799661],Avg,GB
18682,[0.08560057],Avg,GB
18683,[0.08269605],Avg,GB
18684,[0.086911],Avg,GB
18685,[0.08674943],Avg,GB
18686,[0.08617995],Avg,GB
18687,[0.08177048],Avg,GB
18688,[0.08277462],Avg,GB
18689,[0.08640739],Avg,GB
18690,[0.08318311],Avg,GB
18691,[0.08092705],Avg,GB
18692,[0.08155917],Avg,GB
18693,[0.0875799],Avg,GB
18694,[0.08160196],Avg,GB
18695,[0.08337874],Avg,GB
18696,[0.07611411],Avg,GB
18697,[0.08215103],Avg,GB
18698,[0.09302418],Avg,GB
18699,[0.08275756],Avg,GB
18700,[0.08034469],Avg,GB
18701,[0.08624629],Avg,GB
18702,[0.10396222],Avg,GB
18703,[0.10345191],Avg,GB
18704,[0.10615291],Avg,GB
18705,[0.10389335],Avg,GB
18706,[0.09770773],Avg,GB
18707,[0.0974483],Avg,GB
18708,[0.10654018],Avg,GB
18709,[0.11066082],Avg,GB
18710,[0.10483058],Avg,GB
18711,[0.09508476],Avg,GB
18712,[0.1011155],Avg,GB
18713,[0.09518913],Avg,GB
18714,[0.10208689],Avg,GB
18715,[0.10188722],Avg,GB
18716,[0.10354431],Avg,GB
18717,[0.10370796],Avg,GB
18718,[0.10717724],Avg,GB
18719,[0.10969726],Avg,GB
18720,[0.11038969],Avg,GB
18721,[0.10498406],Avg,GB
18722,[0.12018569],Avg,GB
18723,[0.11609881],Avg,GB
18724,[0.11439125],Avg,GB
18725,[0.11705974],Avg,GB
18726,[0.11617871],Avg,GB
18727,[0.11179051],Avg,GB
18728,[0.11754618],Avg,GB
18729,[0.11914302],Avg,GB
18730,[0.10986578],Avg,GB
18731,[0.11499203],Avg,GB
18732,[0.11694996],Avg,GB
18733,[0.11198791],Avg,GB
18734,[0.11023337],Avg,GB
18735,[0.11318203],Avg,GB
18736,[0.10881782],Avg,GB
18737,[0.11201907],Avg,GB
18738,[0.11263152],Avg,GB
18739,[0.10660219],Avg,GB
18740,[0.11470371],Avg,GB
18741,[0.10957023],Avg,GB
18742,[0.09652436],Avg,GB
18743,[0.10640653],Avg,GB
18744,[0.10645514],Avg,GB
18745,[0.10422655],Avg,GB
18746,[0.09520024],Avg,GB
18747,[0.10112636],Avg,GB
18748,[0.10805661],Avg,GB
18749,[0.10313063],Avg,GB
18750,[0.10767818],Avg,GB
18751,[0.09964153],Avg,GB
18752,[0.10035572],Avg,GB
18753,[0.10382202],Avg,GB
18754,[0.10118967],Avg,GB
18755,[0.11147577],Avg,GB
18756,[0.1047173],Avg,GB
18757,[0.09628042],Avg,GB
18758,[0.10394461],Avg,GB
18759,[0.10595607],Avg,GB
18760,[0.10258345],Avg,GB
18761,[0.10584314],Avg,GB
18762,[0.15301567],Avg,GB
18763,[0.13927558],Avg,GB
18764,[0.14789402],Avg,GB
18765,[0.1424625],Avg,GB
18766,[0.13795691],Avg,GB
18767,[0.14038251],Avg,GB
18768,[0.14556624],Avg,GB
18769,[0.12731194],Avg,GB
18770,[0.155179],Avg,GB
18771,[0.14753606],Avg,GB
18772,[0.13897993],Avg,GB
18773,[0.13521879],Avg,GB
18774,[0.14008738],Avg,GB
18775,[0.14700996],Avg,GB
18776,[0.13917434],Avg,GB
18777,[0.14098504],Avg,GB
18778,[0.1451384],Avg,GB
18779,[0.14894987],Avg,GB
18780,[0.1406093],Avg,GB
18781,[0.14727729],Avg,GB
18782,[0.09443963],Avg,GB
18783,[0.10484986],Avg,GB
18784,[0.10011128],Avg,GB
18785,[0.09559331],Avg,GB
18786,[0.09425579],Avg,GB
18787,[0.09170698],Avg,GB
18788,[0.09012449],Avg,GB
18789,[0.09674423],Avg,GB
18790,[0.09912051],Avg,GB
18791,[0.08963428],Avg,GB
18792,[0.09139405],Avg,GB
18793,[0.09364241],Avg,GB
18794,[0.09387468],Avg,GB
18795,[0.09452801],Avg,GB
18796,[0.10360402],Avg,GB
18797,[0.09630503],Avg,GB
18798,[0.09764233],Avg,GB
18799,[0.10678437],Avg,GB
18800,[0.09459276],Avg,GB
18801,[0.09188113],Avg,GB
18802,[0.08591069],Avg,GB
18803,[0.09231434],Avg,GB
18804,[0.0855794],Avg,GB
18805,[0.08005173],Avg,GB
18806,[0.08457069],Avg,GB
18807,[0.08245784],Avg,GB
18808,[0.07817265],Avg,GB
18809,[0.09037726],Avg,GB
18810,[0.08094026],Avg,GB
18811,[0.09047473],Avg,GB
18812,[0.08459772],Avg,GB
18813,[0.0797312],Avg,GB
18814,[0.09292513],Avg,GB
18815,[0.07893634],Avg,GB
18816,[0.07628163],Avg,GB
18817,[0.08493302],Avg,GB
18818,[0.07929779],Avg,GB
18819,[0.08130157],Avg,GB
18820,[0.08306545],Avg,GB
18821,[0.08470261],Avg,GB
18822,[0.10604774],Avg,GB
18823,[0.10351281],Avg,GB
18824,[0.10543033],Avg,GB
18825,[0.10969286],Avg,GB
18826,[0.10636572],Avg,GB
18827,[0.11044382],Avg,GB
18828,[0.10612474],Avg,GB
18829,[0.10219091],Avg,GB
18830,[0.11035831],Avg,GB
18831,[0.09961018],Avg,GB
18832,[0.10523876],Avg,GB
18833,[0.10497003],Avg,GB
18834,[0.10284292],Avg,GB
18835,[0.10274944],Avg,GB
18836,[0.10350628],Avg,GB
18837,[0.10609588],Avg,GB
18838,[0.10779081],Avg,GB
18839,[0.10223595],Avg,GB
18840,[0.10793633],Avg,GB
18841,[0.10980336],Avg,GB
18842,[0.11136951],Avg,GB
18843,[0.10399775],Avg,GB
18844,[0.11405712],Avg,GB
18845,[0.10482846],Avg,GB
18846,[0.11352993],Avg,GB
18847,[0.10758908],Avg,GB
18848,[0.11392232],Avg,GB
18849,[0.11020678],Avg,GB
18850,[0.11648123],Avg,GB
18851,[0.10949842],Avg,GB
18852,[0.11109419],Avg,GB
18853,[0.10678086],Avg,GB
18854,[0.11145263],Avg,GB
18855,[0.11344754],Avg,GB
18856,[0.11470064],Avg,GB
18857,[0.11323097],Avg,GB
18858,[0.11023303],Avg,GB
18859,[0.11671738],Avg,GB
18860,[0.11445503],Avg,GB
18861,[0.11054009],Avg,GB
18862,[0.13227972],Avg,GB
18863,[0.133393],Avg,GB
18864,[0.12295309],Avg,GB
18865,[0.1445207],Avg,GB
18866,[0.13418644],Avg,GB
18867,[0.1344461],Avg,GB
18868,[0.14054612],Avg,GB
18869,[0.13950522],Avg,GB
18870,[0.13360384],Avg,GB
18871,[0.13368298],Avg,GB
18872,[0.1375614],Avg,GB
18873,[0.14481593],Avg,GB
18874,[0.1314761],Avg,GB
18875,[0.14452119],Avg,GB
18876,[0.1421276],Avg,GB
18877,[0.14506311],Avg,GB
18878,[0.12778927],Avg,GB
18879,[0.14761984],Avg,GB
18880,[0.13881095],Avg,GB
18881,[0.14246199],Avg,GB
18882,[0.14446844],Avg,GB
18883,[0.13948492],Avg,GB
18884,[0.13409062],Avg,GB
18885,[0.14464319],Avg,GB
18886,[0.14228717],Avg,GB
18887,[0.13712756],Avg,GB
18888,[0.13660797],Avg,GB
18889,[0.14422039],Avg,GB
18890,[0.12175036],Avg,GB
18891,[0.13896387],Avg,GB
18892,[0.1350822],Avg,GB
18893,[0.13786436],Avg,GB
18894,[0.14664156],Avg,GB
18895,[0.14471471],Avg,GB
18896,[0.1405451],Avg,GB
18897,[0.13272043],Avg,GB
18898,[0.12990933],Avg,GB
18899,[0.13474057],Avg,GB
18900,[0.12969035],Avg,GB
18901,[0.14231234],Avg,GB
18902,[0.09173558],Avg,GB
18903,[0.09162776],Avg,GB
18904,[0.09502666],Avg,GB
18905,[0.09676988],Avg,GB
18906,[0.08643068],Avg,GB
18907,[0.09650575],Avg,GB
18908,[0.08896054],Avg,GB
18909,[0.08946863],Avg,GB
18910,[0.09455873],Avg,GB
18911,[0.09004975],Avg,GB
18912,[0.0978077],Avg,GB
18913,[0.09630463],Avg,GB
18914,[0.09695368],Avg,GB
18915,[0.09081321],Avg,GB
18916,[0.09112159],Avg,GB
18917,[0.08722646],Avg,GB
18918,[0.09141078],Avg,GB
18919,[0.09089837],Avg,GB
18920,[0.09764118],Avg,GB
18921,[0.08987186],Avg,GB
18922,[0.10699635],Avg,GB
18923,[0.11102103],Avg,GB
18924,[0.11457661],Avg,GB
18925,[0.10473547],Avg,GB
18926,[0.10265735],Avg,GB
18927,[0.10423353],Avg,GB
18928,[0.10633698],Avg,GB
18929,[0.10704293],Avg,GB
18930,[0.10495756],Avg,GB
18931,[0.10739612],Avg,GB
18932,[0.10861404],Avg,GB
18933,[0.10147997],Avg,GB
18934,[0.09720904],Avg,GB
18935,[0.10046377],Avg,GB
18936,[0.09911162],Avg,GB
18937,[0.10359003],Avg,GB
18938,[0.11050384],Avg,GB
18939,[0.10226652],Avg,GB
18940,[0.10119774],Avg,GB
18941,[0.09936653],Avg,GB
18942,[0.10565522],Avg,GB
18943,[0.11372155],Avg,GB
18944,[0.11336197],Avg,GB
18945,[0.10519853],Avg,GB
18946,[0.12635559],Avg,GB
18947,[0.12437396],Avg,GB
18948,[0.11748939],Avg,GB
18949,[0.11490939],Avg,GB
18950,[0.11385613],Avg,GB
18951,[0.11968605],Avg,GB
18952,[0.11771585],Avg,GB
18953,[0.11325832],Avg,GB
18954,[0.11963766],Avg,GB
18955,[0.12584219],Avg,GB
18956,[0.12196999],Avg,GB
18957,[0.11628219],Avg,GB
18958,[0.11251159],Avg,GB
18959,[0.12230327],Avg,GB
18960,[0.11447533],Avg,GB
18961,[0.11422378],Avg,GB
18962,[0.1187605],Avg,GB
18963,[0.1196935],Avg,GB
18964,[0.12536254],Avg,GB
18965,[0.12933803],Avg,GB
18966,[0.11937105],Avg,GB
18967,[0.12133004],Avg,GB
18968,[0.12234444],Avg,GB
18969,[0.12278088],Avg,GB
18970,[0.12038165],Avg,GB
18971,[0.12485336],Avg,GB
18972,[0.12082724],Avg,GB
18973,[0.12297768],Avg,GB
18974,[0.12578424],Avg,GB
18975,[0.12844068],Avg,GB
18976,[0.11898021],Avg,GB
18977,[0.12713657],Avg,GB
18978,[0.11291517],Avg,GB
18979,[0.1264939],Avg,GB
18980,[0.12273792],Avg,GB
18981,[0.12550621],Avg,GB
18982,[0.60923948],Avg,GB
18983,[0.60907535],Avg,GB
18984,[0.5928747],Avg,GB
18985,[0.59642648],Avg,GB
18986,[0.59927754],Avg,GB
18987,[0.60932628],Avg,GB
18988,[0.60038727],Avg,GB
18989,[0.60927828],Avg,GB
18990,[0.61383153],Avg,GB
18991,[0.58231135],Avg,GB
18992,[0.61318431],Avg,GB
18993,[0.61245603],Avg,GB
18994,[0.58848749],Avg,GB
18995,[0.5896521],Avg,GB
18996,[0.60458367],Avg,GB
18997,[0.57585334],Avg,GB
18998,[0.59784098],Avg,GB
18999,[0.60918711],Avg,GB
19000,[0.60010118],Avg,GB
19001,[0.58366499],Avg,GB
19002,[0.68257455],Avg,GB
19003,[0.6917346],Avg,GB
19004,[0.70465054],Avg,GB
19005,[0.67967188],Avg,GB
19006,[0.69376023],Avg,GB
19007,[0.67330357],Avg,GB
19008,[0.66647681],Avg,GB
19009,[0.72211153],Avg,GB
19010,[0.70637269],Avg,GB
19011,[0.70800356],Avg,GB
19012,[0.70402832],Avg,GB
19013,[0.72072017],Avg,GB
19014,[0.71990706],Avg,GB
19015,[0.70561638],Avg,GB
19016,[0.69575703],Avg,GB
19017,[0.70216539],Avg,GB
19018,[0.69997676],Avg,GB
19019,[0.68444207],Avg,GB
19020,[0.68833742],Avg,GB
19021,[0.68627165],Avg,GB
19022,[0.68804855],Avg,GB
19023,[0.67964872],Avg,GB
19024,[0.69113448],Avg,GB
19025,[0.674823],Avg,GB
19026,[0.7256514],Avg,GB
19027,[0.68098289],Avg,GB
19028,[0.67373966],Avg,GB
19029,[0.67706371],Avg,GB
19030,[0.65363467],Avg,GB
19031,[0.704677],Avg,GB
19032,[0.67687999],Avg,GB
19033,[0.68573999],Avg,GB
19034,[0.68699427],Avg,GB
19035,[0.69601182],Avg,GB
19036,[0.65906827],Avg,GB
19037,[0.68124251],Avg,GB
19038,[0.68471996],Avg,GB
19039,[0.69206207],Avg,GB
19040,[0.69619219],Avg,GB
19041,[0.69677885],Avg,GB
19042,[0.67147455],Avg,GB
19043,[0.68804591],Avg,GB
19044,[0.64123962],Avg,GB
19045,[0.70537799],Avg,GB
19046,[0.67537969],Avg,GB
19047,[0.6622462],Avg,GB
19048,[0.66191167],Avg,GB
19049,[0.68433713],Avg,GB
19050,[0.67804322],Avg,GB
19051,[0.66578916],Avg,GB
19052,[0.6770697],Avg,GB
19053,[0.6868025],Avg,GB
19054,[0.67180527],Avg,GB
19055,[0.68002874],Avg,GB
19056,[0.66893575],Avg,GB
19057,[0.71525614],Avg,GB
19058,[0.67668335],Avg,GB
19059,[0.68904178],Avg,GB
19060,[0.65686952],Avg,GB
19061,[0.6634696],Avg,GB
19062,[0.19735822],Avg,GB
19063,[0.21188299],Avg,GB
19064,[0.21822071],Avg,GB
19065,[0.22818257],Avg,GB
19066,[0.23384207],Avg,GB
19067,[0.23675397],Avg,GB
19068,[0.22039852],Avg,GB
19069,[0.22240081],Avg,GB
19070,[0.21703092],Avg,GB
19071,[0.21956787],Avg,GB
19072,[0.21927868],Avg,GB
19073,[0.23373839],Avg,GB
19074,[0.20753067],Avg,GB
19075,[0.22398213],Avg,GB
19076,[0.21781345],Avg,GB
19077,[0.21581882],Avg,GB
19078,[0.20196457],Avg,GB
19079,[0.21832728],Avg,GB
19080,[0.20756384],Avg,GB
19081,[0.23858316],Avg,GB
19082,[0.022996],Avg,GB
19083,[0.01974874],Avg,GB
19084,[0.0187417],Avg,GB
19085,[0.02230954],Avg,GB
19086,[0.02416852],Avg,GB
19087,[0.0191176],Avg,GB
19088,[0.02124627],Avg,GB
19089,[0.01979563],Avg,GB
19090,[0.01713419],Avg,GB
19091,[0.02047648],Avg,GB
19092,[0.0206285],Avg,GB
19093,[0.0202539],Avg,GB
19094,[0.02286204],Avg,GB
19095,[0.01972406],Avg,GB
19096,[0.01817353],Avg,GB
19097,[0.02245678],Avg,GB
19098,[0.02006094],Avg,GB
19099,[0.01958923],Avg,GB
19100,[0.02067368],Avg,GB
19101,[0.01943205],Avg,GB
19102,[0.02499954],Avg,GB
19103,[0.02796921],Avg,GB
19104,[0.03051458],Avg,GB
19105,[0.0267368],Avg,GB
19106,[0.03136066],Avg,GB
19107,[0.02850811],Avg,GB
19108,[0.0293173],Avg,GB
19109,[0.03008358],Avg,GB
19110,[0.03716487],Avg,GB
19111,[0.03542134],Avg,GB
19112,[0.03704139],Avg,GB
19113,[0.03004581],Avg,GB
19114,[0.02782938],Avg,GB
19115,[0.03081752],Avg,GB
19116,[0.02992374],Avg,GB
19117,[0.02742103],Avg,GB
19118,[0.02828718],Avg,GB
19119,[0.02520363],Avg,GB
19120,[0.02644672],Avg,GB
19121,[0.0274761],Avg,GB
19122,[0.05775025],Avg,GB
19123,[0.06932412],Avg,GB
19124,[0.05669064],Avg,GB
19125,[0.05583574],Avg,GB
19126,[0.05896353],Avg,GB
19127,[0.05922241],Avg,GB
19128,[0.05477194],Avg,GB
19129,[0.06152818],Avg,GB
19130,[0.06555231],Avg,GB
19131,[0.05675747],Avg,GB
19132,[0.05908511],Avg,GB
19133,[0.05329653],Avg,GB
19134,[0.05388654],Avg,GB
19135,[0.05768547],Avg,GB
19136,[0.06561147],Avg,GB
19137,[0.05857599],Avg,GB
19138,[0.055034],Avg,GB
19139,[0.0569934],Avg,GB
19140,[0.05849888],Avg,GB
19141,[0.05203465],Avg,GB
19142,[0.02160784],Avg,GB
19143,[0.02204674],Avg,GB
19144,[0.02737044],Avg,GB
19145,[0.02236234],Avg,GB
19146,[0.0248056],Avg,GB
19147,[0.03036455],Avg,GB
19148,[0.02272269],Avg,GB
19149,[0.0236408],Avg,GB
19150,[0.02302196],Avg,GB
19151,[0.03214098],Avg,GB
19152,[0.02253502],Avg,GB
19153,[0.0266829],Avg,GB
19154,[0.02327793],Avg,GB
19155,[0.02476338],Avg,GB
19156,[0.0199551],Avg,GB
19157,[0.02151149],Avg,GB
19158,[0.02157236],Avg,GB
19159,[0.02470128],Avg,GB
19160,[0.02291265],Avg,GB
19161,[0.02320174],Avg,GB
19162,[0.01996732],Avg,GB
19163,[0.0213282],Avg,GB
19164,[0.02104254],Avg,GB
19165,[0.02101803],Avg,GB
19166,[0.02111471],Avg,GB
19167,[0.02391017],Avg,GB
19168,[0.02149785],Avg,GB
19169,[0.018964],Avg,GB
19170,[0.02071376],Avg,GB
19171,[0.0266329],Avg,GB
19172,[0.02524764],Avg,GB
19173,[0.01902217],Avg,GB
19174,[0.02411974],Avg,GB
19175,[0.02363772],Avg,GB
19176,[0.02117678],Avg,GB
19177,[0.02755214],Avg,GB
19178,[0.02004077],Avg,GB
19179,[0.02196084],Avg,GB
19180,[0.01959315],Avg,GB
19181,[0.02148101],Avg,GB
19182,[0.07091026],Avg,GB
19183,[0.06182166],Avg,GB
19184,[0.06759852],Avg,GB
19185,[0.06968268],Avg,GB
19186,[0.06446503],Avg,GB
19187,[0.0623073],Avg,GB
19188,[0.06675737],Avg,GB
19189,[0.06004543],Avg,GB
19190,[0.0631699],Avg,GB
19191,[0.0605442],Avg,GB
19192,[0.06809701],Avg,GB
19193,[0.06786538],Avg,GB
19194,[0.0585533],Avg,GB
19195,[0.07061753],Avg,GB
19196,[0.07910595],Avg,GB
19197,[0.05603205],Avg,GB
19198,[0.06942234],Avg,GB
19199,[0.06372888],Avg,GB
19200,[0.06355525],Avg,GB
19201,[0.06110004],Avg,GB
19202,[0.1580036],Avg,GB
19203,[0.16363143],Avg,GB
19204,[0.14667835],Avg,GB
19205,[0.16563742],Avg,GB
19206,[0.16594191],Avg,GB
19207,[0.15163445],Avg,GB
19208,[0.16488413],Avg,GB
19209,[0.16997316],Avg,GB
19210,[0.15641543],Avg,GB
19211,[0.15068415],Avg,GB
19212,[0.16243162],Avg,GB
19213,[0.14062474],Avg,GB
19214,[0.1530541],Avg,GB
19215,[0.17123613],Avg,GB
19216,[0.16512403],Avg,GB
19217,[0.1376319],Avg,GB
19218,[0.15412163],Avg,GB
19219,[0.1565529],Avg,GB
19220,[0.14189467],Avg,GB
19221,[0.17715958],Avg,GB
19222,[0.07135537],Avg,GB
19223,[0.08118774],Avg,GB
19224,[0.08970174],Avg,GB
19225,[0.08280703],Avg,GB
19226,[0.08828555],Avg,GB
19227,[0.09301473],Avg,GB
19228,[0.08373817],Avg,GB
19229,[0.08270159],Avg,GB
19230,[0.07611381],Avg,GB
19231,[0.08606549],Avg,GB
19232,[0.07039876],Avg,GB
19233,[0.07839669],Avg,GB
19234,[0.08311938],Avg,GB
19235,[0.08821684],Avg,GB
19236,[0.08274176],Avg,GB
19237,[0.08379447],Avg,GB
19238,[0.0882814],Avg,GB
19239,[0.07836693],Avg,GB
19240,[0.08299611],Avg,GB
19241,[0.08230073],Avg,GB
19242,[0.07335655],Avg,GB
19243,[0.07183309],Avg,GB
19244,[0.07272717],Avg,GB
19245,[0.08190653],Avg,GB
19246,[0.07769376],Avg,GB
19247,[0.07623888],Avg,GB
19248,[0.0795212],Avg,GB
19249,[0.07717179],Avg,GB
19250,[0.06954038],Avg,GB
19251,[0.06789017],Avg,GB
19252,[0.07517738],Avg,GB
19253,[0.07779173],Avg,GB
19254,[0.06824599],Avg,GB
19255,[0.07861037],Avg,GB
19256,[0.07369403],Avg,GB
19257,[0.07018765],Avg,GB
19258,[0.07105087],Avg,GB
19259,[0.07080862],Avg,GB
19260,[0.07233665],Avg,GB
19261,[0.06944931],Avg,GB
19262,[0.1033526],Avg,GB
19263,[0.11905247],Avg,GB
19264,[0.10168179],Avg,GB
19265,[0.10891313],Avg,GB
19266,[0.10586515],Avg,GB
19267,[0.12562123],Avg,GB
19268,[0.1151379],Avg,GB
19269,[0.10559226],Avg,GB
19270,[0.10976606],Avg,GB
19271,[0.12149496],Avg,GB
19272,[0.11945382],Avg,GB
19273,[0.11321315],Avg,GB
19274,[0.1124419],Avg,GB
19275,[0.11367256],Avg,GB
19276,[0.11552229],Avg,GB
19277,[0.11072016],Avg,GB
19278,[0.1283482],Avg,GB
19279,[0.10782512],Avg,GB
19280,[0.12709046],Avg,GB
19281,[0.11684049],Avg,GB
19282,[0.0302751],Avg,GB
19283,[0.0407043],Avg,GB
19284,[0.03787086],Avg,GB
19285,[0.04197008],Avg,GB
19286,[0.04645649],Avg,GB
19287,[0.03934545],Avg,GB
19288,[0.03729455],Avg,GB
19289,[0.03761586],Avg,GB
19290,[0.04145382],Avg,GB
19291,[0.04950527],Avg,GB
19292,[0.04116761],Avg,GB
19293,[0.03877343],Avg,GB
19294,[0.03936319],Avg,GB
19295,[0.03249561],Avg,GB
19296,[0.03317656],Avg,GB
19297,[0.03559837],Avg,GB
19298,[0.04207566],Avg,GB
19299,[0.04371264],Avg,GB
19300,[0.04276295],Avg,GB
19301,[0.03707599],Avg,GB
19302,[0.1563932],Avg,GB
19303,[0.15540007],Avg,GB
19304,[0.15649111],Avg,GB
19305,[0.15793525],Avg,GB
19306,[0.14471551],Avg,GB
19307,[0.14625149],Avg,GB
19308,[0.1675401],Avg,GB
19309,[0.15355372],Avg,GB
19310,[0.15161931],Avg,GB
19311,[0.15204712],Avg,GB
19312,[0.15289244],Avg,GB
19313,[0.15627075],Avg,GB
19314,[0.14327663],Avg,GB
19315,[0.15060934],Avg,GB
19316,[0.14730937],Avg,GB
19317,[0.14952872],Avg,GB
19318,[0.15479104],Avg,GB
19319,[0.17592907],Avg,GB
19320,[0.14752924],Avg,GB
19321,[0.15981585],Avg,GB
19322,[0.08939156],Avg,GB
19323,[0.08750323],Avg,GB
19324,[0.08693359],Avg,GB
